"Juge"	"Age"	"Sexe"	"CSP"	"Son"	"Rang"	"Innovation"	"Originalite"	"Sobriete"	"Proximite"	"Ludique"	"Haut.de.Gamme"	"Simplicite"	"Liberte"	"Humanite"	"Technologie"	"Convivialite"	"Complexite"	"Populaire"	"Serieux"	"International"	"Passion"	"Artisanal"	"Traditionnel"	"Performance"	"Joyeux"	"Surprenant"	"Excitant"	"Energique"	"Sensuel"	"Triste"	"Chaleureux"	"Serieux"	"Note"	"Pourquoi"	"Tempo"	"Hauteur"	"Instrument" 
"410"	35	22	"H"	"Ingénieur"	"A_160_3"	2	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	"Trop"	"Trop"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	5	"adapté à une marque de sugelés, trop joyeux pour être expert"	160	3	"Accordéon"
"411"	35	22	"H"	"Ingénieur"	"P_120_3"	3	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	7	"haut de gamme et passion"	120	3	"Piano"
"412"	35	22	"H"	"Ingénieur"	"P_80_3"	4	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"Trop"	6	"trop lent mais classe"	80	3	"Piano"
"413"	35	22	"H"	"Ingénieur"	"P_80_5"	5	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	"Trop"	"JAR"	"Trop"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	5	"aigu, trop lent mais innovant"	80	5	"Piano"
"414"	35	22	"H"	"Ingénieur"	"V_120_3"	6	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	"Vraiment_trop"	"Trop"	"Trop"	"Vraiment_trop"	"Trop"	"Pas_assez"	"JAR"	"JAR"	4	"trop énergique, trop joyeux"	120	3	"Violon"
"415"	35	22	"H"	"Ingénieur"	"P_120_5"	7	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"JAR"	"JAR"	7	"correspond bien à la marque mais il manque un peu d'énergie"	120	5	"Piano"
"416"	35	22	"H"	"Ingénieur"	"A_120_1"	8	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Vraiment_trop"	"JAR"	"Trop"	3	"ne donne pas envie"	120	1	"Accordéon"
"417"	35	22	"H"	"Ingénieur"	"A_120_5"	9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Vraiment_trop"	"Vraiment_trop"	"Trop"	"Trop"	"JAR"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	4	"trop aigu, trop expressif, mais sa tonalité permet à l'auditeur d'enregistrer ce son et de le reconstituer"	120	5	"Accordéon"
"418"	35	22	"H"	"Ingénieur"	"P_160_5"	10	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Trop"	9	"correspond bien à la marque"	160	5	"Piano"
"419"	35	22	"H"	"Ingénieur"	"A_80_5"	11	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	"Trop"	"Trop"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"JAR"	"JAR"	4	"trop lent, manque de rythme"	80	5	"Accordéon"
"420"	35	22	"H"	"Ingénieur"	"V_80_1"	12	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"JAR"	"JAR"	5	"pas innovant"	80	1	"Violon"
"421"	36	23	"H"	"Etudiant"	"P_120_5"	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	8	"technologie"	120	5	"Piano"
"422"	36	23	"H"	"Etudiant"	"P_80_3"	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"Trop"	2	"trop lent et triste"	80	3	"Piano"
"423"	36	23	"H"	"Etudiant"	"V_160_3"	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Trop"	5	NA	160	3	"Violon"
"424"	36	23	"H"	"Etudiant"	"V_120_3"	4	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"JAR"	5	NA	120	3	"Violon"
"425"	36	23	"H"	"Etudiant"	"P_160_1"	5	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Vraiment_pas_assez"	6	NA	160	1	"Piano"
"426"	36	23	"H"	"Etudiant"	"P_120_3"	6	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"JAR"	"JAR"	5	NA	120	3	"Piano"
"427"	36	23	"H"	"Etudiant"	"V_80_5"	7	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Trop"	"JAR"	"Trop"	4	NA	80	5	"Violon"
"428"	36	23	"H"	"Etudiant"	"A_160_3"	8	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"Trop"	"JAR"	5	NA	160	3	"Accordéon"
"429"	36	23	"H"	"Etudiant"	"A_160_5"	9	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	"Trop"	"Trop"	"JAR"	"Trop"	"JAR"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	6	NA	160	5	"Accordéon"
"430"	36	23	"H"	"Etudiant"	"A_120_5"	10	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	"JAR"	"Trop"	"JAR"	"JAR"	"JAR"	"Trop"	"Pas_assez"	"Pas_assez"	4	NA	120	5	"Accordéon"
"431"	36	23	"H"	"Etudiant"	"P_80_1"	11	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Trop"	"Pas_assez"	"JAR"	6	NA	80	1	"Piano"
"432"	36	23	"H"	"Etudiant"	"V_160_5"	12	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"Trop"	"JAR"	7	NA	160	5	"Violon"
"433"	37	22	"F"	"Etudiant"	"A_120_1"	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Pas_assez"	"JAR"	2	"pas innovant, pas independant"	120	1	"Accordéon"
"434"	37	22	"F"	"Etudiant"	"P_120_3"	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"JAR"	"JAR"	6	"bien pour indépendance, technologique, manque de classe et d'originalité"	120	3	"Piano"
"435"	37	22	"F"	"Etudiant"	"P_80_1"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_trop"	0	"sinistre"	80	1	"Piano"
"436"	37	22	"F"	"Etudiant"	"V_120_1"	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	7	"violoncelle apporte un côté classe"	120	1	"Violon"
"437"	37	22	"F"	"Etudiant"	"A_160_5"	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Vraiment_trop"	"Vraiment_trop"	"Vraiment_trop"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	0	"strident, enfantin, pas professionnel"	160	5	"Accordéon"
"438"	37	22	"F"	"Etudiant"	"P_80_3"	6	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"Trop"	"Pas_assez"	"Trop"	2	"manque d'energie, manque d'initiative, manque d'innovation"	80	3	"Piano"
"439"	37	22	"F"	"Etudiant"	"A_80_1"	7	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	"Pas_assez"	"Trop"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"Pas_assez"	0	"foire du trone, même pas energique, pas de rapport avec l'entreprise"	80	1	"Accordéon"
"440"	37	22	"F"	"Etudiant"	"A_160_1"	8	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"Trop"	2	"accordéon ne colle pas à l'innovation"	160	1	"Accordéon"
"441"	37	22	"F"	"Etudiant"	"P_160_5"	9	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	6	"simple, un peu trop sobre"	160	5	"Piano"
"442"	37	22	"F"	"Etudiant"	"V_120_5"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Pas_assez"	"Trop"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	2	"accordéon"	120	5	"Violon"
"443"	37	22	"F"	"Etudiant"	"A_120_5"	11	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"Trop"	2	"trop solennel, pas assez dynamique"	120	5	"Accordéon"
"444"	37	22	"F"	"Etudiant"	"P_160_3"	12	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	"JAR"	"Trop"	"Trop"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	7	"colle avec les valeurs sauf expert"	160	3	"Piano"
"445"	38	20	"F"	"Etudiant"	"P_120_1"	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"JAR"	"Trop"	"Pas_assez"	"JAR"	4	NA	120	1	"Piano"
"446"	38	20	"F"	"Etudiant"	"A_160_1"	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	3	NA	160	1	"Accordéon"
"447"	38	20	"F"	"Etudiant"	"A_160_5"	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	"Vraiment_trop"	"Vraiment_trop"	"Trop"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	3	NA	160	5	"Accordéon"
"448"	38	20	"F"	"Etudiant"	"A_80_5"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Trop"	"Trop"	"Pas_assez"	"Pas_assez"	"Trop"	"JAR"	"JAR"	"Trop"	3	NA	80	5	"Accordéon"
"449"	38	20	"F"	"Etudiant"	"V_80_5"	5	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Vraiment_trop"	"Pas_assez"	"Pas_assez"	2	NA	80	5	"Violon"
"450"	38	20	"F"	"Etudiant"	"P_160_3"	6	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"JAR"	"JAR"	5	NA	160	3	"Piano"
"451"	38	20	"F"	"Etudiant"	"P_80_5"	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Trop"	"Trop"	"Pas_assez"	"Vraiment_pas_assez"	2	NA	80	5	"Piano"
"452"	38	20	"F"	"Etudiant"	"A_120_1"	8	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	"Vraiment_trop"	"Trop"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	"Trop"	4	NA	120	1	"Accordéon"
"453"	38	20	"F"	"Etudiant"	"V_160_3"	9	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	"JAR"	"JAR"	"Trop"	"Trop"	"JAR"	"JAR"	"JAR"	"JAR"	6	NA	160	3	"Violon"
"454"	38	20	"F"	"Etudiant"	"A_80_3"	10	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	"Trop"	"Trop"	"Trop"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	4	NA	80	3	"Accordéon"
"455"	38	20	"F"	"Etudiant"	"V_80_1"	11	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Trop"	"Trop"	"Pas_assez"	3	NA	80	1	"Violon"
"456"	38	20	"F"	"Etudiant"	"V_120_3"	12	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	"Vraiment_trop"	"Vraiment_trop"	"Trop"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	4	NA	120	3	"Violon"
"457"	39	21	"F"	"Etudiant"	"P_80_5"	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Trop"	"Pas_assez"	"JAR"	7	"un peu mou"	80	5	"Piano"
"458"	39	21	"F"	"Etudiant"	"P_160_1"	2	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	"Pas_assez"	"JAR"	"Trop"	"Trop"	"Pas_assez"	"JAR"	"JAR"	"JAR"	7	NA	160	1	"Piano"
"459"	39	21	"F"	"Etudiant"	"V_80_1"	3	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Trop"	"Pas_assez"	"Trop"	5	"trop grave"	80	1	"Violon"
"460"	39	21	"F"	"Etudiant"	"P_80_1"	4	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"Pas_assez"	3	"trop simple"	80	1	"Piano"
"461"	39	21	"F"	"Etudiant"	"P_120_3"	5	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	10	"variation dans le son, à l'arrière"	120	3	"Piano"
"462"	39	21	"F"	"Etudiant"	"V_120_5"	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	"Trop"	"Trop"	"Trop"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	5	"pas agréable"	120	5	"Violon"
"463"	39	21	"F"	"Etudiant"	"A_120_3"	7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	"JAR"	"Trop"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	6	"trop accordéon, trop populaire"	120	3	"Accordéon"
"464"	39	21	"F"	"Etudiant"	"V_160_1"	8	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	"Pas_assez"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	"Trop"	5	"ca fait peur, froid"	160	1	"Violon"
"465"	39	21	"F"	"Etudiant"	"A_80_5"	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	"Trop"	"Vraiment_trop"	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	3	"agressif pour l'oreille, mauvais"	80	5	"Accordéon"
"466"	39	21	"F"	"Etudiant"	"P_120_5"	10	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	7	"un peu simple"	120	5	"Piano"
"467"	39	21	"F"	"Etudiant"	"V_80_5"	11	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	"JAR"	"Trop"	"Trop"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	5	"pas agréable"	80	5	"Violon"
"468"	39	21	"F"	"Etudiant"	"A_160_1"	12	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	"JAR"	"Trop"	"JAR"	"Trop"	"Pas_assez"	"JAR"	"Trop"	"Vraiment_pas_assez"	4	"trop accordéon"	160	1	"Accordéon"
"469"	40	22	"F"	"Etudiant"	"V_120_5"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"JAR"	2	"trop féminin, trop mou"	120	5	"Violon"
"470"	40	22	"F"	"Etudiant"	"P_160_1"	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"Pas_assez"	"JAR"	"JAR"	"Trop"	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	4	"classe, energique, mais piano fait vieillot"	160	1	"Piano"
"471"	40	22	"F"	"Etudiant"	"V_80_3"	3	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"Vraiment_trop"	1	"triste, mou, paraît fébrile"	80	3	"Violon"
"472"	40	22	"F"	"Etudiant"	"A_80_3"	4	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_trop"	"Pas_assez"	"Pas_assez"	1	"son orgue rappelle la messe"	80	3	"Accordéon"
"473"	40	22	"F"	"Etudiant"	"P_120_5"	5	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"Vraiment_pas_assez"	"Trop"	3	"serieux mais manque d'energie"	120	5	"Piano"
"474"	40	22	"F"	"Etudiant"	"P_160_3"	6	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	"Pas_assez"	"JAR"	"JAR"	"JAR"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"JAR"	4	"assez neutre"	160	3	"Piano"
"475"	40	22	"F"	"Etudiant"	"P_80_1"	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	"Pas_assez"	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	3	"rappelle mon grand père"	80	1	"Piano"
"476"	40	22	"F"	"Etudiant"	"A_80_1"	8	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	"Pas_assez"	"Trop"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	1	"trop populaire, trop mou"	80	1	"Accordéon"
"477"	40	22	"F"	"Etudiant"	"A_160_3"	9	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	"JAR"	"Trop"	"Trop"	"Trop"	"Vraiment_pas_assez"	"JAR"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	2	"manque de lien entre notes"	160	3	"Accordéon"
"478"	40	22	"F"	"Etudiant"	"P_80_5"	10	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"Trop"	"Vraiment_pas_assez"	"Pas_assez"	2	"haut de gamme mais froid, pas familial"	80	5	"Piano"
"479"	40	22	"F"	"Etudiant"	"V_160_3"	11	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	"Pas_assez"	"Trop"	"JAR"	"Trop"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"JAR"	6	"pas assez chaleureux"	160	3	"Violon"
"480"	40	22	"F"	"Etudiant"	"V_80_1"	12	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Pas_assez"	"Pas_assez"	2	"vieillot et rigide"	80	1	"Violon"
"481"	41	19	"F"	"Etudiant"	"A_120_3"	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	3	"trop lent, pas innovant"	120	3	"Accordéon"
"482"	41	19	"F"	"Etudiant"	"A_160_3"	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	4	NA	160	3	"Accordéon"
"483"	41	19	"F"	"Etudiant"	"A_80_3"	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_trop"	"Pas_assez"	"Pas_assez"	3	"mou, on s'endort"	80	3	"Accordéon"
"484"	41	19	"F"	"Etudiant"	"P_160_1"	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"JAR"	6	"piano et cordes expriment la haute technologie, haut de gamme"	160	1	"Piano"
"485"	41	19	"F"	"Etudiant"	"V_160_1"	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	7	"cordes = passion, haut de gamme"	160	1	"Violon"
"486"	41	19	"F"	"Etudiant"	"A_120_5"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"Vraiment_pas_assez"	"Trop"	2	NA	120	5	"Accordéon"
"487"	41	19	"F"	"Etudiant"	"A_80_5"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Trop"	2	"lent, tu meurs"	80	5	"Accordéon"
"488"	41	19	"F"	"Etudiant"	"V_160_3"	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	7	"rapide = indépendance, efficacité"	160	3	"Violon"
"489"	41	19	"F"	"Etudiant"	"A_120_1"	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	5	"restitue le coté familial"	120	1	"Accordéon"
"490"	41	19	"F"	"Etudiant"	"V_160_5"	10	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	6	"trop aigu, international"	160	5	"Violon"
"491"	41	19	"F"	"Etudiant"	"A_160_1"	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	4	"trop traditionnel un peu lent, ou est l'exigence"	160	1	"Accordéon"
"492"	41	19	"F"	"Etudiant"	"V_120_5"	12	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"JAR"	7	NA	120	5	"Violon"
"493"	42	20	"H"	"Etudiant"	"P_80_3"	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	5	NA	80	3	"Piano"
"494"	42	20	"H"	"Etudiant"	"V_160_1"	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	7	NA	160	1	"Violon"
"495"	42	20	"H"	"Etudiant"	"V_120_1"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_trop"	"Pas_assez"	"JAR"	3	NA	120	1	"Violon"
